config_name,model_name,scaling,feature_selection,n_features,balancing,mean_accuracy,std_accuracy,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,mean_auc,std_auc,best_params,success,error,external_validated,external_accuracy,external_precision,external_recall,external_f1,external_auc,external_n_disease,external_n_healthy,external_disease_pred_positive_rate,external_healthy_pred_positive_rate,generalization_gap,project,task_name,disease_abbr,disease_full,geography_abbr,geography_full,sequencer_abbr,sequencer_full,n_disease,n_healthy,external_source
NoScale_variance_199f(10%)_NoBalance,LightGBM,none,variance,1990,none,0.943,0.03150661306244559,0.9504201680672268,0.06921432027554286,0.9549450549450549,0.036841878273055385,0.9498303464755077,0.023339914687369408,0.9947052947052946,0.004890005294913257,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,,True,0.8333333333333334,1.0,0.25,0.4,0.8928571428571428,4,14,0.25,0.0,0.10184815184815177,phylum_abundance_PRJEB15371,D4_G2_S3,D4,CD,G2,China,S3,Illumina HiSeq 2000,67,55,phylum_abundance_PRJEB2054.xlsx
NoScale_variance_199f(10%)_NoBalance,LogisticRegression,none,variance,1990,none,0.6239999999999999,0.14656284203940184,0.614,0.12659910478883069,1.0,0.0,0.7539748539748541,0.08756414312600025,0.8827172827172827,0.07513483790507625,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l2'}",True,,True,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,0.9107142857142857,4,14,1.0,1.0,-0.02799700299700303,phylum_abundance_PRJEB15371,D4_G2_S3,D4,CD,G2,China,S3,Illumina HiSeq 2000,67,55,phylum_abundance_PRJEB2054.xlsx
NoScale_variance_199f(10%)_NoBalance,SVM_RBF,none,variance,1990,none,0.5489999999999999,0.00898146239020503,0.5489999999999999,0.00898146239020503,1.0,0.0,0.7088011088011088,0.007468991592686042,0.31308691308691305,0.33861173860786986,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,,True,0.7777777777777778,0.0,0.0,0.0,0.14285714285714285,4,14,0.0,0.0,0.1702297702297702,phylum_abundance_PRJEB15371,D4_G2_S3,D4,CD,G2,China,S3,Illumina HiSeq 2000,67,55,phylum_abundance_PRJEB2054.xlsx
NoScale_variance_199f(10%)_NoBalance,MLP,none,variance,1990,none,0.5489999999999999,0.00898146239020503,0.5489999999999999,0.00898146239020503,1.0,0.0,0.7088011088011088,0.007468991592686042,0.4988011988011989,0.18640448489612377,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': 0.01}",True,,True,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,0.6071428571428572,4,14,1.0,1.0,-0.10834165834165832,phylum_abundance_PRJEB15371,D4_G2_S3,D4,CD,G2,China,S3,Illumina HiSeq 2000,67,55,phylum_abundance_PRJEB2054.xlsx
NoScale_variance_199f(10%)_smote,RandomForest,none,variance,1990,smote,0.9426666666666665,0.019905331502444827,0.9580952380952381,0.0342592490449618,0.9395604395604396,0.05731166949628702,0.9467436599160737,0.020130073122929804,0.9908091908091908,0.009693913662903663,"{'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",True,,True,0.8333333333333334,0.6666666666666666,0.5,0.5714285714285714,0.9642857142857142,4,14,0.5,0.07142857142857142,0.02652347652347664,phylum_abundance_PRJEB15371,D4_G2_S3,D4,CD,G2,China,S3,Illumina HiSeq 2000,67,55,phylum_abundance_PRJEB2054.xlsx
NoScale_variance_199f(10%)_smote,XGBoost,none,variance,1990,smote,0.9259999999999999,0.04872371086031932,0.9425324675324676,0.049957816579008725,0.9241758241758242,0.08429366554182463,0.9305185185185186,0.049854438323745344,0.9848151848151847,0.017454237152063797,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__reg_alpha': 0.1, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,,True,0.8333333333333334,1.0,0.25,0.4,0.8214285714285714,4,14,0.25,0.0,0.1633866133866133,phylum_abundance_PRJEB15371,D4_G2_S3,D4,CD,G2,China,S3,Illumina HiSeq 2000,67,55,phylum_abundance_PRJEB2054.xlsx
NoScale_variance_199f(10%)_smote,LightGBM,none,variance,1990,smote,0.951,0.015513435037626783,0.9607142857142857,0.05101020306102035,0.9549450549450549,0.036841878273055385,0.9558518518518518,0.011336963833901599,0.9973026973026972,0.0033072817896597196,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,,True,0.8333333333333334,1.0,0.25,0.4,0.8571428571428572,4,14,0.25,0.0,0.14015984015983995,phylum_abundance_PRJEB15371,D4_G2_S3,D4,CD,G2,China,S3,Illumina HiSeq 2000,67,55,phylum_abundance_PRJEB2054.xlsx
NoScale_variance_199f(10%)_smote,LogisticRegression,none,variance,1990,smote,0.8103333333333333,0.12074030901990528,0.8217582417582416,0.08905231257115351,0.8186813186813187,0.18694242459191887,0.8148562803735218,0.13975936754427035,0.868831168831169,0.07930683804882674,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2'}",True,,True,0.8333333333333334,0.6666666666666666,0.5,0.5714285714285714,0.8035714285714286,4,14,0.5,0.07142857142857142,0.06525974025974035,phylum_abundance_PRJEB15371,D4_G2_S3,D4,CD,G2,China,S3,Illumina HiSeq 2000,67,55,phylum_abundance_PRJEB2054.xlsx
NoScale_variance_199f(10%)_smote,SVM_RBF,none,variance,1990,smote,0.45933333333333337,0.021924111536540464,0.2,0.4,0.015384615384615385,0.03076923076923077,0.02857142857142857,0.05714285714285714,0.2909090909090909,0.18566927416291654,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,,True,0.7777777777777778,0.0,0.0,0.0,0.19642857142857142,4,14,0.0,0.0,0.09448051948051947,phylum_abundance_PRJEB15371,D4_G2_S3,D4,CD,G2,China,S3,Illumina HiSeq 2000,67,55,phylum_abundance_PRJEB2054.xlsx
NoScale_variance_199f(10%)_smote,MLP,none,variance,1990,smote,0.5323333333333333,0.037897522639642606,0.44066666666666665,0.2204858272089161,0.8,0.4,0.5682605682605683,0.28421208024313876,0.7318681318681319,0.11661658349257831,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': 0.01}",True,,True,0.7777777777777778,0.0,0.0,0.0,0.3214285714285714,4,14,0.0,0.0,0.41043956043956054,phylum_abundance_PRJEB15371,D4_G2_S3,D4,CD,G2,China,S3,Illumina HiSeq 2000,67,55,phylum_abundance_PRJEB2054.xlsx
