config_name,model_name,scaling,feature_selection,n_features,balancing,mean_accuracy,std_accuracy,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,mean_auc,std_auc,best_params,success,error
NoScale_AllFeatures(100%)_undersample,XGBoost,none,none,137,undersample,0.9324554941682013,0.016896556729674606,0.9987878787878788,0.00242424242424244,0.9313694581280787,0.017648133713033462,0.9638093060384039,0.009387059918540459,0.9903553366174057,0.00803173764960646,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_AllFeatures(100%)_undersample,LightGBM,none,none,137,undersample,0.8693001841620627,0.03280729052103338,0.996086121479921,0.003204960746949855,0.8684137931034484,0.03431342518680089,0.9275144653481512,0.019131812647292537,0.966407334428024,0.02623528297169484,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_AllFeatures(100%)_undersample,LogisticRegression,none,none,137,undersample,0.9180294659300184,0.04293000573634894,1.0,0.0,0.9153891625615763,0.044129239116017224,0.955267117345915,0.02425249324343943,0.986696004378763,0.00581943954928976,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2'}",True,
NoScale_AllFeatures(100%)_undersample,SVM_RBF,none,none,137,undersample,0.9678882750153468,0.00216814712318877,0.9678882750153468,0.00216814712318877,1.0,0.0,0.9836809085325129,0.0011179006728852547,0.5,0.0,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,
NoScale_AllFeatures(100%)_undersample,MLP,none,none,137,undersample,0.4775629220380601,0.374599477941657,0.7930361305361305,0.396655505827472,0.4675862068965517,0.39466541048844955,0.5315225224590783,0.38131159682041504,0.6337931034482759,0.12497780670700774,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': 0.01}",True,
NoScale_variance_13f(9%)_NoBalance,RandomForest,none,variance,13,none,0.980073664825046,0.005624850609454987,0.9809418264033718,0.005574159590300764,0.9988571428571429,0.0022857142857142685,0.9898079104564342,0.002851958610365468,0.9867384783798577,0.008603878583518422,"{'clf__class_weight': 'balanced', 'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",True,
NoScale_variance_13f(9%)_NoBalance,XGBoost,none,variance,13,none,0.9778698588090853,0.011603833835187878,0.9809974190712769,0.010846857661845056,0.9965714285714284,0.004571428571428576,0.9886874624386918,0.0059230522366504655,0.9891047619047619,0.006027480530200833,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 1.0}",True,
NoScale_variance_13f(9%)_NoBalance,LightGBM,none,variance,13,none,0.9778575813382442,0.010512010397774997,0.9820567361586837,0.009424298466626674,0.9954285714285713,0.006663945022680335,0.9886582874369443,0.005360952817146604,0.9877333333333335,0.0065526024325801594,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_13f(9%)_NoBalance,LogisticRegression,none,variance,13,none,0.9712031921424187,0.007347591902889921,0.9897837138038341,0.009632399609423185,0.9805320197044335,0.010022101810060016,0.9850521319342445,0.0037980506339774346,0.975504761904762,0.026761626841464877,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1'}",True,
NoScale_variance_13f(9%)_NoBalance,SVM_RBF,none,variance,13,none,0.9678882750153468,0.00216814712318877,0.9678882750153468,0.00216814712318877,1.0,0.0,0.9836809085325129,0.0011179006728852547,0.5,0.0,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,
